time stamp, twistx, twisty, twistz, omega_l, omega_r, omega_m, omega_l, omega_r, omega_m, roll, pitch, yaw, accl_x, accl_y, accl_z, dis_m, dis_r, dis_l, str_m, str_r, str_l
10.3601, -0,-0,0, 0,0,0,0,0,0, -0.0258309,-0.000872665,1.57917,0.0392266,-0.107873,9.85568,173,172,522,2956,8354,407
10.3701, -0,-0,0, 0,0,0,0,0,0, -0.0260054,-0.000872665,1.57917,0.0784532,-0.254973,9.93414,173,172,523,2953,8359,397
10.3801, -0,-0,0, 0,0,0,0,0,0, -0.0263545,-0.000523599,1.57917,-0.0392266,-0.333426,9.77723,173,172,521,2949,8360,397
10.3901, -0,-0,0, 0,0,0,0,0,0, -0.0260054,-0.000698132,1.57917,0.0392266,-0.0686466,9.63013,173,172,522,2963,8356,403
10.4001, -0,-0,0, 0,0,0,0,0,0, -0.0260054,-0.000698132,1.57917,0.0392266,-0.0686466,9.63013,173,172,522,2963,8356,403
10.4102, -0,-0,0, 0,0,0,0,0,0, -0.0260054,-0.000698132,1.57917,0,-0.186326,10.1597,173,172,520,2959,8349,403
10.4202, -0,-0,0, 0,0,0,0,0,0, -0.0261799,-0.000523599,1.57917,-0.156906,-0.372653,9.62032,173,172,521,2961,8350,402
10.4302, -0,-0,0, 0,0,0,0,0,0, -0.0260054,-0.000523599,1.57917,0,-0.294199,9.69878,173,172,521,2959,8356,397
10.4402, -0,-0,0, 0,0,0,0,0,0, -0.0260054,-0.000698132,1.57917,0.11768,-0.1471,9.77723,173,172,521,2960,8345,404
10.4501, -0,-0,0, 0,0,0,0,0,0, -0.0260054,-0.000698132,1.57917,0.0392266,-0.294199,9.89491,173,172,519,2957,8353,393
10.4602, -0,-0,0, 0,0,0,0,0,0, -0.0260054,-0.000523599,1.57917,0,-0.333426,9.77723,173,172,520,2956,8355,402
10.4701, -0,-0,0, 0,0,0,0,0,0, -0.0260054,-0.000698132,1.57917,-0.0392266,-0.294199,9.74781,173,172,521,2964,8355,398
10.4801, -0,-0,0, 0,0,0,0,0,0, -0.0258309,-0.000698132,1.57917,-0.0392266,-0.186326,9.77723,173,172,519,2960,8348,398
10.4901, -0,-0,0, 0,0,0,0,0,0, -0.0258309,-0.000698132,1.57917,0,-0.294199,9.80665,174,172,519,2961,8354,396
10.5001, -0,-0,0, 0,0,0,0,0,0, -0.0260054,-0.000698132,1.57917,0,-0.333426,9.8851,173,172,521,2962,8350,403
10.5101, -0,-0,0, 0,0,0,0,0,0, -0.0260054,-0.000698132,1.57917,0,-0.333426,9.8851,173,172,521,2962,8350,403
10.5201, -0,-0,0, 0,0,0,0,0,0, -0.0258309,-0.000698132,1.57917,0,-0.215746,9.81646,173,172,521,2962,8356,400
10.5301, -0,-0,0, 0,0,0,0,0,0, -0.0258309,-0.000698132,1.57917,0.0392266,-0.254973,9.81646,173,172,522,2964,8340,407
10.5401, -0,-0,0, 0,0,0,0,0,0, -0.0258309,-0.000698132,1.57917,0.0392266,-0.254973,9.738,174,172,523,2960,8343,398
10.5501, -0,-0,0, 0,0,0,0,0,0, -0.0258309,-0.000523599,1.57917,0,-0.215746,9.738,174,172,520,2961,8345,397
10.5602, -0,-0,0, 0,0,0,0,0,0, -0.0258309,-0.000523599,1.57917,-0.0392266,-0.254973,9.8851,173,172,520,2961,8346,405
10.5701, -0,-0,0, 0,0,0,0,0,0, -0.0258309,-0.000523599,1.57917,-0.0392266,-0.254973,9.81646,173,172,522,2962,8349,401
10.5801, -0,-0,0, 0,0,0,0,0,0, -0.0258309,-0.000523599,1.57917,0.0392266,-0.254973,9.738,174,172,522,2957,8346,402
10.59, -0,-0,0, 0,0,0,0,0,0, -0.0258309,-0.000523599,1.57917,0.0392266,-0.254973,9.77723,173,172,523,2957,8346,404
10.6001, -0,-0,0, 0,0,0,0,0,0, -0.0258309,-0.000523599,1.57917,0,-0.254973,9.81646,173,172,523,2961,8344,398
10.6101, -0,-0,0, 0,0,0,0,0,0, -0.0260054,-0.000523599,1.57917,0,-0.294199,9.89491,173,172,523,2956,8353,399
10.6201, -0,-0,0, 0,0,0,0,0,0, -0.0260054,-0.000523599,1.57917,0,-0.294199,9.89491,173,172,523,2956,8353,399
10.6302, -0,-0,0, 0,0,0,0,0,0, -0.0258309,-0.000523599,1.57917,0,-0.294199,9.76742,173,172,522,2962,8338,401
10.6401, -0,-0,0, 0,0,0,0,0,0, -0.0258309,-0.000523599,1.57917,0,-0.186326,9.77723,173,172,523,2963,8343,399
10.6501, -0,-0,0, 0,0,0,0,0,0, -0.0258309,-0.000523599,1.57917,0,-0.215746,9.84588,173,172,523,2960,8345,397
10.6601, -0,-0,0, 0,0,0,0,0,0, -0.0260054,-0.000523599,1.57917,0,-0.294199,9.92433,173,172,522,2958,8341,402
10.6701, -0,-0,0, 0,0,0,0,0,0, -0.0260054,-0.000523599,1.57917,0,-0.333426,9.93414,173,172,521,2960,8343,397
10.6801, -0,-0,0, 0,0,0,0,0,0, -0.0258309,-0.000523599,1.57917,0,-0.215746,9.65955,174,172,521,2958,8341,397
10.6901, -0,-0,0, 0,0,0,0,0,0, -0.0258309,-0.000698132,1.57917,0,-0.186326,9.81646,173,172,520,2962,8339,402
10.7001, -0,-0,0, 0,0,0,0,0,0, -0.0258309,-0.000523599,1.57917,0,-0.254973,9.81646,174,172,523,2966,8347,403
10.7101, -0,-0,0, 0,0,0,0,0,0, -0.0258309,-0.000523599,1.57917,0,-0.254973,9.93414,173,172,523,2961,8337,401
10.7201, -0,-0,0, 0,0,0,0,0,0, -0.0258309,-0.000523599,1.57917,0,-0.254973,9.738,173,172,522,2958,8344,390
10.7301, -0,-0,0, 0,0,0,0,0,0, -0.0258309,-0.000523599,1.57917,0,-0.254973,9.738,173,172,522,2958,8344,390
10.7401, -0,-0,0, 0,0,0,0,0,0, -0.0258309,-0.000523599,1.57917,0,-0.215746,9.738,173,172,521,2956,8335,404
10.7501, -0,-0,0, 0,0,0,0,0,0, -0.0258309,-0.000523599,1.57917,0,-0.254973,9.77723,173,172,521,2962,8340,405
10.7601, -0,-0,0, 0,0,0,0,0,0, -0.0258309,-0.000523599,1.57917,0.0392266,-0.254973,9.81646,173,172,520,2962,8336,406
10.7702, -0,-0,0, 0,0,0,0,0,0, -0.0258309,-0.000523599,1.57917,0.0392266,-0.254973,9.8851,173,172,521,2962,8344,402
10.7801, -0,-0,0, 0,0,0,0,0,0, -0.0258309,-0.000349066,1.57917,0.0392266,-0.294199,9.76742,173,172,520,2961,8341,402
10.7901, -0,-0,0, 0,0,0,0,0,0, -0.0258309,-0.000349066,1.57917,0.0392266,-0.294199,9.80665,173,172,521,2961,8339,397
10.8001, -0,-0,0, 0,0,0,0,0,0, -0.0258309,-0.000349066,1.57917,0.0392266,-0.254973,10.0028,174,172,521,2950,8343,398
10.8101, -0,-0,0, 0,0,0,0,0,0, -0.0256563,-0.000174533,1.57917,0,-0.333426,10.0028,173,172,521,2955,8343,401
10.8201, -0,-0,0, 0,0,0,0,0,0, -0.0254818,-0.000174533,1.57917,0,-0.215746,9.38496,173,172,520,2963,8337,399
