time stamp, twistx, twisty, twistz, odomx, odomy, odom_theta, odom_vx, odom_vy, odom_w, roll, pitch, yaw, accl_x, accl_y, accl_z
34.6802, -0,0.00104887,1, 0.0804417,-0.0228861,0.292663,-0.130737,-0.133461,-0.544739, 0.00488692,0.0015708,-0.436158,0.715885,0.137293,8.82598
34.69, -0,0.00104887,1, 0.0819305,-0.0235206,0.297829,-0.123975,-0.104017,-0.516563, 0.00488692,0.0015708,-0.436158,0.715885,0.137293,8.82598
34.7001, -0,0.00104887,1, 0.0833641,-0.0241877,0.302712,-0.117213,-0.10613,-0.488387, 0.00506145,0.0015708,-0.424988,0.1471,-0.0490333,10.9736
34.7101, -0,0.00104887,1, 0.0848469,-0.0246932,0.307972,-0.126229,-0.0927935,-0.525955, 0.00488692,0.0015708,-0.40352,0.02942,0.107873,9.738
34.7201, -0,0.00104887,1, 0.086542,-0.0256221,0.313513,-0.132991,-0.14027,-0.554131, 0.00453786,0.000872665,-0.392525,0.1471,0.294199,10.2774
34.73, -0,0.00104887,1, 0.0882591,-0.0262299,0.319524,-0.144262,-0.111202,-0.601091, 0.00436332,0.000174533,-0.381703,-0.392266,-0.20594,9.39477
34.74, -0,0.00104887,1, 0.0900373,-0.0267856,0.325817,-0.151024,-0.109089,-0.629268, 0.00436332,-0.000174533,-0.370882,0.676659,0.558979,8.52198
34.75, -0,0.00104887,1, 0.0916595,-0.0270026,0.331922,-0.14877,-0.0707221,-0.619876, 0.00436332,0,-0.359887,0.254973,0.137293,10.8265
34.76, -0,0.00104887,1, 0.0932861,-0.0274933,0.337651,-0.1375,-0.0997906,-0.572915, 0.00453786,0.000523599,-0.348891,-0.00980665,0.598206,10.552
34.7701, -0,0.00104887,1, 0.0949776,-0.0274072,0.344413,-0.162295,-0.048463,-0.676228, 0.00523599,0.000349066,-0.33807,0.02942,-0.0882598,9.63013
34.7801, -0,0.00104887,1, 0.0968222,-0.0277335,0.351175,-0.162295,-0.0935449,-0.676228, 0.00575959,-0.000523599,-0.3269,0.676659,-0.0490333,9.39477
34.7901, -0,0.00104887,1, 0.0985027,-0.0282488,0.356998,-0.139754,-0.1066,-0.582307, 0.00575959,-0.000872665,-0.315556,0.333426,0.333426,8.51217
34.8, -0,0.00104887,1, 0.100135,-0.0289398,0.362352,-0.128483,-0.122144,-0.535347, 0.00575959,-0.000872665,-0.315556,0.333426,0.333426,8.51217
34.8101, -0,0.00104887,1, 0.101615,-0.0296548,0.367048,-0.112705,-0.119561,-0.469603, 0.00575959,-0.000698132,-0.30456,0.411879,0.215746,10.0518
34.82, -0,0.00104887,1, 0.103146,-0.0301769,0.372214,-0.123975,-0.108525,-0.516563, 0.00523599,0.000174533,-0.282394,-0.313813,-0.00980665,10.5127
34.83, -0,0.00104887,1, 0.104703,-0.0305624,0.377661,-0.130737,-0.0928874,-0.544739, 0.00488692,-0.000174533,-0.271573,0.608012,0.02942,11.0815
34.84, -0,0.00104887,1, 0.106464,-0.0312005,0.383484,-0.139754,-0.124633,-0.582307, 0.00471239,-0.00122173,-0.260578,0.225553,0.490333,9.24767
34.8501, -0,0.00104887,1, 0.108245,-0.03187,0.389307,-0.139754,-0.129141,-0.582307, 0.00488692,-0.00191986,-0.249757,0.0686466,0.215746,9.36535
34.8601, -0,0.00104887,1, 0.109963,-0.0326038,0.394755,-0.130737,-0.133461,-0.544739, 0.00523599,-0.0020944,-0.23911,0.372653,-0.0490333,10.4049
34.8701, -0,0.00104887,1, 0.111727,-0.0333116,0.40039,-0.135246,-0.133555,-0.563523, 0.00558505,-0.00174533,-0.228115,0.411879,0.411879,9.5909
34.8801, -0,0.00104887,1, 0.113463,-0.033244,0.407152,-0.162295,-0.0619875,-0.676228, 0.00541052,-0.00139626,-0.217119,0.608012,-0.245166,10.1597
34.8901, -0,0.00104887,1, 0.115252,-0.0332886,0.413914,-0.162295,-0.0755121,-0.676228, 0.00523599,-0.0015708,-0.206298,0.186326,-0.245166,9.56148
34.9, -0,0.00104887,1, 0.116934,-0.0332445,0.420395,-0.155532,-0.0641008,-0.648052, 0.00541052,-0.00174533,-0.195128,-0.156906,0.0686466,9.77723
34.9101, -0,0.00104887,1, 0.118542,-0.0334663,0.426124,-0.1375,-0.086266,-0.572915, 0.00541052,-0.00174533,-0.195128,-0.156906,0.0686466,9.77723
34.92, -0,0.00104887,1, 0.120001,-0.0336215,0.431383,-0.126229,-0.0747608,-0.525955, 0.00575959,-0.00174533,-0.184132,0.02942,0.637432,9.36535
34.9301, -0,0.00104887,1, 0.121453,-0.0336985,0.436737,-0.128483,-0.0680454,-0.535347, 0.00593412,-0.00174533,-0.16249,0.186326,0.137293,10.1597
34.9401, -0,0.00104887,1, 0.123102,-0.0339755,0.442466,-0.1375,-0.0952824,-0.572915, 0.00558505,-0.00191986,-0.151669,0.372653,-0.127486,9.63013
34.95, -0,0.00104887,1, 0.125013,-0.0344717,0.448759,-0.151024,-0.127121,-0.629268, 0.00523599,-0.00261799,-0.140848,0.608012,0.254973,9.48303
34.96, -0,0.00104887,1, 0.126847,-0.0354647,0.45383,-0.123975,-0.167132,-0.516563, 0.00523599,-0.00296706,-0.130202,0.225553,0.137293,10.0126
34.97, -0,0.00104887,1, 0.128637,-0.0362971,0.458996,-0.123975,-0.153607,-0.516563, 0.00558505,-0.00279253,-0.119381,0.294199,0.215746,10.9344
34.98, -0,0.00104887,1, 0.130333,-0.0366181,0.464725,-0.1375,-0.104299,-0.572915, 0.00575959,-0.00226893,-0.108559,0.872792,0.333426,11.6993
34.9901, -0,0.00104887,1, 0.131959,-0.0366383,0.470736,-0.144262,-0.0751364,-0.601091, 0.00593412,-0.00191986,-0.097913,0.186326,0.02942,10.091
35, -0,0.00104887,1, 0.133607,-0.036789,0.476559,-0.139754,-0.0885671,-0.582307, 0.00593412,-0.00226893,-0.0869174,0.02942,0.215746,8.12971
35.0101, -0,0.00104887,1, 0.135269,-0.0373005,0.481725,-0.123975,-0.12205,-0.516563, 0.00558505,-0.00244346,-0.0759218,-0.156906,0.137293,8.74753
35.0201, -0,0.00104887,1, 0.136945,-0.0377733,0.486984,-0.126229,-0.119843,-0.525955, 0.00558505,-0.00244346,-0.0759218,-0.156906,0.137293,8.74753
35.0301, -0,0.00104887,1, 0.138545,-0.0379479,0.492526,-0.132991,-0.0906803,-0.554131, 0.00523599,-0.0020944,-0.0652753,0.294199,-0.0490333,10.0812
35.04, -0,0.00104887,1, 0.140151,-0.0375529,0.499194,-0.160041,-0.0416538,-0.666836, 0.00453786,-0.0020944,-0.0438078,0.608012,-0.274586,10.7089
35.05, -0,0.00104887,1, 0.14171,-0.0370681,0.505862,-0.160041,-0.0326374,-0.666836, 0.00488692,-0.00279253,-0.0329867,0.254973,-0.0490333,10.0518
35.0601, -0,0.00104887,1, 0.143335,-0.0372518,0.511404,-0.132991,-0.0951885,-0.554131, 0.00523599,-0.00349066,-0.0219911,0.568786,0.598206,7.86493
35.0701, -0,0.00104887,1, 0.145011,-0.0378355,0.516288,-0.117213,-0.133179,-0.488387, 0.00541052,-0.00418879,-0.0111701,0.254973,0.676659,9.39477
35.08, -0,0.00104887,1, 0.146663,-0.0385022,0.52089,-0.110451,-0.139801,-0.460211, 0.00558505,-0.00418879,-0.000523599,0.608012,0.372653,11.6601
35.09, -0,0.00104887,1, 0.148302,-0.0388614,0.526055,-0.126229,-0.110826,-0.525955, 0.00488692,-0.00349066,0.0101229,0.02942,-0.509946,12.1602
35.1001, -0,0.00104887,1, 0.149953,-0.0390512,0.531597,-0.132991,-0.0996967,-0.554131, 0.00436332,-0.00331613,0.0207694,1.0297,-0.274586,10.4049
35.11, -0,0.00104887,1, 0.151571,-0.0388629,0.537796,-0.14877,-0.066214,-0.619876, 0.00488692,-0.00401426,0.0314159,0.186326,0.215746,8.20817
35.1201, -0,0.00104887,1, 0.153364,-0.0391347,0.543619,-0.139754,-0.115616,-0.582307, 0.00558505,-0.00471239,0.042237,0.294199,0.558979,8.44353
35.1301, -0,0.00104887,1, 0.154987,-0.0394181,0.548784,-0.123975,-0.108525,-0.516563, 0.00558505,-0.00471239,0.042237,0.294199,0.558979,8.44353
35.14, -0,0.00104887,1, 0.156524,-0.0393783,0.554326,-0.135246,-0.0749486,-0.563523, 0.00575959,-0.00488692,0.0527089,0.372653,-0.245166,8.36507
35.1501, -0,0.00104887,1, 0.15822,-0.0389456,0.561276,-0.166803,-0.0530651,-0.695012, 0.00488692,-0.00418879,0.074002,-0.127486,-0.00980665,10.0224
35.16, -0,0.00104887,1, 0.159916,-0.0386316,0.567944,-0.160041,-0.0641947,-0.666836, 0.00401426,-0.00401426,0.0846485,0.186326,0.02942,9.5909
35.17, -0,0.00104887,1, 0.161762,-0.0387947,0.574049,-0.146516,-0.113503,-0.610483, 0.00383972,-0.00471239,0.0951204,0.755112,-0.245166,9.90472
35.18, -0,0.00104887,1, 0.163778,-0.0393723,0.579778,-0.139754,-0.15619,-0.582307, 0.00453786,-0.00541052,0.106116,0.451106,-0.00980665,9.66936
35.19, -0,0.00104887,1, 0.165546,-0.0398846,0.584756,-0.119467,-0.139989,-0.497779, 0.00506145,-0.00558505,0.116937,0.1471,0.333426,11.1698
35.2, -0,0.00104887,1, 0.167141,-0.0401253,0.589734,-0.119467,-0.108431,-0.497779, 0.00506145,-0.00541052,0.127409,0.568786,0.137293,10.8952
35.21, -0,0.00104887,1, 0.168751,-0.0401348,0.595275,-0.132991,-0.0906803,-0.554131, 0.00488692,-0.00506145,0.13823,0.608012,0.333426,10.0224
35.2201, -0,0.00104887,1, 0.170429,-0.0399557,0.601474,-0.14877,-0.0797385,-0.619876, 0.00488692,-0.00523599,0.149051,-0.274586,-0.20594,7.98261
35.2301, -0,0.00104887,1, 0.172066,-0.0401447,0.606639,-0.123975,-0.108525,-0.516563, 0.00488692,-0.00541052,0.159698,0.372653,-0.0882598,8.78676
35.24, -0,0.00104887,1, 0.173685,-0.0407721,0.610678,-0.096926,-0.144027,-0.403858, 0.00488692,-0.00541052,0.159698,0.372653,-0.0882598,8.78676
35.2501, -0,0.00104887,1, 0.175481,-0.0416823,0.614622,-0.0946719,-0.177792,-0.394466, 0.00453786,-0.00523599,0.170344,0.0686466,0.411879,10.7089
35.2601, -0,0.00104887,1, 0.177217,-0.0422204,0.619225,-0.110451,-0.144309,-0.460211, 0.00401426,-0.00453786,0.180991,0.294199,0.755112,11.2384
35.27, -0,0.00104887,1, 0.178842,-0.0422814,0.624578,-0.128483,-0.0996027,-0.535347, 0.00244346,-0.00418879,0.20176,0.715885,0.333426,9.35554
35.2801, -0,0.00104887,1, 0.180588,-0.0421938,0.630683,-0.146516,-0.0954702,-0.610483, 0.0020944,-0.00453786,0.212407,0.107873,0.558979,8.48275
35.29, -0,0.00104887,1, 0.182211,-0.0418514,0.636976,-0.151024,-0.068515,-0.629268, 0.00174533,-0.00471239,0.223053,-0.0490333,0.107873,7.40402
35.3001, -0,0.00104887,1, 0.18389,-0.0419559,0.642329,-0.128483,-0.108619,-0.535347, 0.0015708,-0.00436332,0.2337,0.0686466,0.17652,10.8167
35.31, -0,0.00104887,1, 0.185589,-0.0419264,0.648058,-0.1375,-0.0997906,-0.572915, 0.000872665,-0.00401426,0.244172,0.294199,0.17652,11.9739
35.3201, -0,0.00104887,1, 0.187274,-0.0415337,0.654633,-0.157787,-0.07091,-0.657444, 0.000523599,-0.00383972,0.254644,0.1471,-0.549172,10.3656
35.3301, -0,0.00104887,1, 0.188822,-0.0409203,0.661301,-0.160041,-0.0461619,-0.666836, 0.000872665,-0.00418879,0.26529,0.1471,-0.313813,9.738
35.3401, -0,0.00104887,1, 0.190448,-0.040913,0.666654,-0.128483,-0.0996027,-0.535347, 0.00174533,-0.00471239,0.276286,0.107873,0.107873,8.74753
35.3501, -0,0.00104887,1, 0.192061,-0.0415009,0.670411,-0.0901637,-0.14614,-0.375682, 0.00174533,-0.00471239,0.276286,0.107873,0.107873,8.74753
35.3601, -0,0.00104887,1, 0.193745,-0.0420592,0.67445,-0.096926,-0.148535,-0.403858, 0.00244346,-0.00506145,0.287107,0.490333,0.17652,8.44353
35.37, -0,0.00104887,1, 0.195449,-0.0424536,0.678958,-0.108196,-0.1375,-0.450819, 0.00261799,-0.00488692,0.297579,0.912018,0.637432,11.4346
35.38, -0,0.00104887,1, 0.196961,-0.0422775,0.684311,-0.128483,-0.08157,-0.535347, 0.000698132,-0.00401426,0.318697,0.529559,-0.431493,9.90472
35.39, -0,0.00104887,1, 0.198492,-0.0419047,0.690228,-0.142008,-0.0683272,-0.591699, 0,-0.00436332,0.328995,0.186326,-0.00980665,9.36535
35.4, -0,0.00104887,1, 0.200188,-0.0417939,0.695958,-0.1375,-0.0997906,-0.572915, 0.000174533,-0.00471239,0.339641,0.833565,0.17652,8.82598
35.41, -0,0.00104887,1, 0.202105,-0.0420439,0.701405,-0.130737,-0.142477,-0.544739, 0.000698132,-0.00523599,0.350288,-0.578592,-0.245166,8.74753
35.42, -0,0.00104887,1, 0.203843,-0.0421403,0.706665,-0.126229,-0.119843,-0.525955, 0.0010472,-0.00541052,0.36076,0.568786,0.519752,10.4049
35.43, -0,0.00104887,1, 0.205435,-0.0416758,0.712957,-0.151024,-0.068515,-0.629268, 0.000698132,-0.00506145,0.371232,0.294199,-0.431493,10.395
35.44, -0,0.00104887,1, 0.207039,-0.0410121,0.719813,-0.164549,-0.0552722,-0.68562, 0.000349066,-0.00453786,0.382053,0.529559,-0.0490333,10.0518
35.4501, -0,0.00104887,1, 0.208774,-0.0411396,0.724885,-0.121721,-0.124257,-0.507171, 0.000698132,-0.00471239,0.392699,0.1471,0.02942,9.09076
35.46, -0,0.00104887,1, 0.21054,-0.0417358,0.728736,-0.0924178,-0.161966,-0.385074, 0.000698132,-0.00471239,0.392699,0.1471,0.02942,9.09076
35.47, -0,0.00104887,1, 0.212284,-0.0422286,0.732774,-0.096926,-0.153044,-0.403858, 0.00139626,-0.00523599,0.40352,0.225553,0.107873,9.40458
35.4801, -0,0.00104887,1, 0.213959,-0.0422667,0.737846,-0.121721,-0.11524,-0.507171, 0.0015708,-0.00541052,0.414341,0.186326,1.01989,12.121
35.49, -0,0.00104887,1, 0.215524,-0.0419738,0.743481,-0.135246,-0.083965,-0.563523, -0.000698132,-0.00471239,0.435111,0.872792,0.0686466,8.78676
35.5001, -0,0.00104887,1, 0.21685,-0.0412494,0.749586,-0.146516,-0.0368638,-0.610483, -0.0010472,-0.00488692,0.445757,0.02942,0.254973,8.4043
35.5101, -0,0.00104887,1, 0.218541,-0.0409118,0.755691,-0.146516,-0.0954702,-0.610483, -0.0010472,-0.00541052,0.456404,0.1471,-0.0490333,8.20817
35.5201, -0,0.00104887,1, 0.220253,-0.0408178,0.761138,-0.130737,-0.11092,-0.544739, -0.0010472,-0.00593412,0.46705,-0.509946,-0.0490333,9.12999
35.53, -0,0.00104887,1, 0.222024,-0.0408745,0.766304,-0.123975,-0.126558,-0.516563, -0.00139626,-0.00575959,0.477697,0.755112,-0.0490333,11.5522
35.5401, -0,0.00104887,1, 0.223547,-0.040568,0.771751,-0.130737,-0.083871,-0.544739, -0.0015708,-0.00523599,0.488169,0.608012,-0.392266,11.0815
35.5501, -0,0.00104887,1, 0.22485,-0.0399012,0.777575,-0.139754,-0.0434852,-0.582307, -0.00122173,-0.00523599,0.498815,-0.00980665,-0.20594,10.0518
35.5601, -0,0.00104887,1, 0.226617,-0.0401501,0.782083,-0.108196,-0.142008,-0.450819, -0.00122173,-0.00523599,0.498815,-0.00980665,-0.20594,10.0518
35.5701, -0,0.00104887,1, 0.228607,-0.0408043,0.786027,-0.0946719,-0.186808,-0.394466, -0.000349066,-0.00593412,0.509811,0.107873,-0.20594,8.06107
35.58, -0,0.00104887,1, 0.230503,-0.0413236,0.790066,-0.096926,-0.171076,-0.403858, 0.000174533,-0.00680678,0.520457,0.372653,-0.0490333,8.8554
35.5901, -0,0.00104887,1, 0.23221,-0.0414239,0.794762,-0.112705,-0.128577,-0.469603, -0.000349066,-0.00698132,0.530929,0.608012,0.637432,11.9347
35.6, -0,0.00104887,1, 0.233659,-0.0410428,0.800115,-0.128483,-0.0770618,-0.535347, -0.00279253,-0.00593412,0.551699,0.411879,0.558979,9.81646
35.6101, -0,0.00104887,1, 0.235202,-0.0405898,0.805938,-0.139754,-0.0795507,-0.582307, -0.00331613,-0.00610865,0.562345,0.107873,0.137293,9.16922
35.6201, -0,0.00104887,1, 0.237005,-0.0405034,0.811386,-0.130737,-0.124445,-0.544739, -0.00331613,-0.00663225,0.573166,0.186326,0.137293,8.82598
35.63, -0,0.00104887,1, 0.238844,-0.0406278,0.81627,-0.117213,-0.142196,-0.488387, -0.00331613,-0.00715585,0.583813,0.411879,-0.274586,8.78676
35.64, -0,0.00104887,1, 0.240743,-0.0405518,0.821905,-0.135246,-0.133555,-0.563523, -0.00349066,-0.00733038,0.594459,0.107873,-0.0490333,10.3264
35.6501, -0,0.00104887,1, 0.242273,-0.0399705,0.82801,-0.146516,-0.0729293,-0.610483, -0.00366519,-0.00680678,0.605106,0.372653,0.294199,11.16
35.66, -0,0.00104887,1, 0.243664,-0.0391952,0.834303,-0.151024,-0.0504823,-0.629268, -0.00366519,-0.00645772,0.615927,0.294199,-0.313813,9.74781
35.6701, -0,0.00104887,1, 0.245228,-0.0388147,0.839844,-0.132991,-0.0906803,-0.554131, -0.00279253,-0.00698132,0.626573,-0.127486,-0.696272,8.86521
35.6801, -0,0.00104887,1, 0.246841,-0.0388346,0.844258,-0.105942,-0.121674,-0.441427, -0.00279253,-0.00698132,0.626573,-0.127486,-0.696272,8.86521
35.6901, -0,0.00104887,1, 0.248568,-0.0391897,0.847921,-0.0879096,-0.152856,-0.36629, -0.00191986,-0.00767945,0.637569,0.794339,0.833565,8.70831
35.7001, -0,0.00104887,1, 0.249987,-0.039176,0.851866,-0.0946719,-0.105661,-0.394466, -0.0020944,-0.00750492,0.648564,-0.196133,0.215746,10.5814
35.71, -0,0.00104887,1, 0.251437,-0.0391547,0.855904,-0.096926,-0.107962,-0.403858, -0.00471239,-0.00575959,0.669508,0.333426,0.294199,11.0423
35.7201, -0,0.00104887,1, 0.252934,-0.0388394,0.860976,-0.121721,-0.0926996,-0.507171, -0.00541052,-0.00593412,0.680329,0.225553,-0.274586,10.3264
35.7301, -0,0.00104887,1, 0.254786,-0.0385231,0.866987,-0.144262,-0.120218,-0.601091, -0.00523599,-0.00698132,0.69115,-0.0882598,0.17652,8.63966
35.7401, -0,0.00104887,1, 0.256628,-0.038101,0.87328,-0.151024,-0.113597,-0.629268, -0.00523599,-0.00785398,0.702146,0.0686466,-0.0882598,7.56093
35.7501, -0,0.00104887,1, 0.258321,-0.0374574,0.879854,-0.157787,-0.0889428,-0.657444, -0.00575959,-0.00802851,0.712967,0.951245,-0.00980665,9.56148
35.7601, -0,0.00104887,1, 0.259945,-0.0368084,0.886241,-0.153278,-0.0843406,-0.63866, -0.00593412,-0.00750492,0.723613,0.794339,0.17652,10.8952
35.77, -0,0.00104887,1, 0.261336,-0.0361077,0.892158,-0.142008,-0.063819,-0.591699, -0.00541052,-0.00715585,0.734435,-0.23536,-0.20594,9.40458
35.7801, -0,0.00104887,1, 0.262888,-0.0357633,0.897323,-0.123975,-0.0995088,-0.516563, -0.00453786,-0.00733038,0.74543,0.451106,-0.274586,9.48303
35.79, -0,0.00104887,1, 0.264657,-0.03596,0.901268,-0.096926,-0.148535,-0.403858, -0.00453786,-0.00733038,0.74543,0.451106,-0.274586,9.48303
35.8001, -0,0.00104887,1, 0.266405,-0.0362476,0.904837,-0.0856555,-0.155063,-0.356898, -0.00383972,-0.00802851,0.756426,0.186326,-0.274586,9.24767
35.8101, -0,0.00104887,1, 0.268079,-0.0364419,0.9085,-0.0879096,-0.143839,-0.36629, -0.00401426,-0.00820305,0.767247,1.05912,0.451106,11.3169
35.82, -0,0.00104887,1, 0.269455,-0.0359969,0.913477,-0.119467,-0.0813822,-0.497779, -0.00610865,-0.00750492,0.788016,0.107873,0.372653,10.856
35.83, -0,0.00104887,1, 0.270682,-0.0351488,0.919394,-0.142008,-0.0457862,-0.591699, -0.00663225,-0.00785398,0.798488,0.333426,-0.509946,9.90472
35.84, -0,0.00104887,1, 0.272077,-0.0346219,0.924654,-0.126229,-0.0792689,-0.525955, -0.00628319,-0.00837758,0.809135,0.1471,0.215746,8.4043
35.85, -0,0.00104887,1, 0.273489,-0.0342444,0.929444,-0.114959,-0.0903046,-0.478995, -0.00593412,-0.00872665,0.819607,0.02942,0.137293,7.94339
35.8601, -0,0.00104887,1, 0.274986,-0.0337842,0.934704,-0.126229,-0.0927935,-0.525955, -0.00610865,-0.00890118,0.830428,0.186326,0.17652,9.93414
35.8701, -0,0.00104887,1, 0.276359,-0.0331421,0.940245,-0.132991,-0.0726475,-0.554131, -0.00680678,-0.00855211,0.841074,0.451106,0.411879,10.9638
35.8801, -0,0.00104887,1, 0.278011,-0.0326418,0.945974,-0.1375,-0.104299,-0.572915, -0.00733038,-0.00837758,0.851546,0.225553,-0.696272,10.1695
35.8901, -0,0.00104887,1, 0.279926,-0.0323783,0.951515,-0.132991,-0.14027,-0.554131, -0.00715585,-0.00890118,0.862542,0.490333,-0.0882598,9.74781
35.9, -0,0.00104887,1, 0.281596,-0.0320155,0.956775,-0.126229,-0.115334,-0.525955, -0.00715585,-0.00890118,0.862542,0.490333,-0.0882598,9.74781
35.91, -0,0.00104887,1, 0.283244,-0.0317116,0.961753,-0.119467,-0.117448,-0.497779, -0.00715585,-0.00925024,0.873537,0.411879,-0.166713,8.97309
35.92, -0,0.00104887,1, 0.284837,-0.0314729,0.966355,-0.110451,-0.11726,-0.460211, -0.00750492,-0.00872665,0.884009,0.186326,-0.0490333,9.20844
35.93, -0,0.00104887,1, 0.286488,-0.031377,0.970581,-0.101434,-0.130597,-0.422642, -0.00890118,-0.00802851,0.905128,0.225553,0.451106,10.1695
35.9401, -0,0.00104887,1, 0.288094,-0.031025,0.975559,-0.119467,-0.112939,-0.497779, -0.00925024,-0.00837758,0.9156,0.107873,0.215746,10.9344
35.95, -0,0.00104887,1, 0.289692,-0.030634,0.980631,-0.121721,-0.110732,-0.507171, -0.00942478,-0.00890118,0.926246,0.186326,-0.313813,8.89463
35.9601, -0,0.00104887,1, 0.291277,-0.0301727,0.98589,-0.126229,-0.106318,-0.525955, -0.0101229,-0.00890118,0.936893,-0.0490333,-0.313813,9.2869
35.97, -0,0.00104887,1, 0.292666,-0.0293867,0.991807,-0.142008,-0.0728354,-0.591699, -0.010821,-0.00872665,0.947365,0.254973,-0.166713,9.90472
35.9802, -0,0.00104887,1, 0.294075,-0.0285551,0.997912,-0.146516,-0.0729293,-0.610483, -0.0111701,-0.00872665,0.958011,0.608012,-0.313813,9.06135
35.99, -0,0.00104887,1, 0.295581,-0.0277259,1.0042,-0.151024,-0.0820396,-0.629268, -0.0111701,-0.00890118,0.968832,0.568786,-0.549172,9.69878
36, -0,0.00104887,1, 0.297031,-0.0269628,1.01012,-0.142008,-0.0818517,-0.591699, -0.0106465,-0.00907571,0.979653,0.529559,-0.353039,10.1205
36.01, -0,0.00104887,1, 0.298585,-0.0262318,1.01613,-0.144262,-0.0931692,-0.601091, -0.0106465,-0.00907571,0.979653,0.529559,-0.353039,10.1205
36.02, -0,0.00104887,1, 0.300236,-0.0257927,1.0213,-0.123975,-0.117542,-0.516563, -0.0102974,-0.00907571,0.990474,0.490333,-0.166713,8.8554
36.03, -0,-0,1, 0.301798,-0.025398,1.02609,-0.114959,-0.112846,-0.478995, -0.0101229,-0.00890118,1.00147,0.225553,0.107873,9.40458
36.0401, -0,0.00104887,1, 0.303459,-0.025004,1.03107,-0.119467,-0.121956,-0.497779, -0.0102974,-0.00872665,1.01212,0.568786,0.294199,11.6307
36.05, -0,0.00104887,1, 0.305174,-0.0245557,1.03633,-0.126229,-0.124351,-0.525955, -0.0106465,-0.00942478,1.03411,0.02942,0.333426,9.66936
36.06, -0,0.00104887,1, 0.306677,-0.023792,1.04224,-0.142008,-0.0908681,-0.591699, -0.0109956,-0.00994838,1.04493,0.411879,0.451106,8.66908
36.0701, -0,0.00104887,1, 0.308495,-0.0233618,1.0476,-0.128483,-0.135668,-0.535347, -0.0116937,-0.0101229,1.05575,0.608012,0.02942,8.98289
36.08, -0,0.00104887,1, 0.310312,-0.0230526,1.05248,-0.117213,-0.142196,-0.488387, -0.0122173,-0.00994838,1.06657,0.372653,0.107873,9.70858
36.0901, -0,0.00104887,1, 0.312111,-0.0226733,1.05755,-0.121721,-0.137781,-0.507171, -0.0125664,-0.00942478,1.07739,0.794339,-0.20594,11.0423
36.1, -0,0.00104887,1, 0.313701,-0.0220135,1.06319,-0.135246,-0.106506,-0.563523, -0.0127409,-0.00890118,1.08821,0.254973,-0.549172,11.9739
36.1101, -0,0.00104887,1, 0.315318,-0.0213362,1.06892,-0.1375,-0.108807,-0.572915, -0.0123918,-0.00890118,1.09921,0.372653,0.294199,7.70803
36.1201, -0,0.00104887,1, 0.316918,-0.0207193,1.07436,-0.130737,-0.11092,-0.544739, -0.0123918,-0.00890118,1.09921,0.372653,0.294199,7.70803
36.1301, -0,0.00104887,1, 0.318496,-0.0202636,1.07915,-0.114959,-0.117354,-0.478995, -0.0123918,-0.00890118,1.11038,0.490333,-0.353039,8.24739
36.14, -0,0.00104887,1, 0.320019,-0.0198491,1.08366,-0.108196,-0.114959,-0.450819, -0.0129154,-0.00855211,1.12102,0.225553,-0.353039,9.78704
36.1501, -0,0.00104887,1, 0.321352,-0.0190221,1.0893,-0.135246,-0.0794568,-0.563523, -0.0136136,-0.00802851,1.13202,0.107873,0.411879,10.8854
36.16, -0,0.00104887,1, 0.322597,-0.0179155,1.09578,-0.155532,-0.0595926,-0.648052, -0.0139626,-0.00925024,1.15384,0.451106,0.137293,9.40458
36.1701, -0,0.00104887,1, 0.323773,-0.0168203,1.10207,-0.151024,-0.0549905,-0.629268, -0.0143117,-0.00942478,1.16483,-0.196133,0.0686466,8.51217
36.18, -0,0.00104887,1, 0.325173,-0.0159092,1.10808,-0.144262,-0.0841528,-0.601091, -0.0144862,-0.00942478,1.17565,0.676659,-0.245166,9.24767
36.1901, -0,0.00104887,1, 0.326868,-0.0152902,1.11353,-0.130737,-0.124445,-0.544739, -0.0148353,-0.00925024,1.1863,0.451106,0.294199,10.0518
36.2001, -0,0.00104887,1, 0.328794,-0.0147507,1.11907,-0.132991,-0.149287,-0.554131, -0.0151844,-0.00890118,1.1973,0.254973,-0.0882598,10.8167
36.21, -0,0.00104887,1, 0.33034,-0.0140947,1.12433,-0.126229,-0.110826,-0.525955, -0.0155334,-0.00872665,1.20829,0.186326,-0.470719,11.464
36.2201, -0,0.00104887,1, 0.331974,-0.0132987,1.13025,-0.142008,-0.113409,-0.591699, -0.0153589,-0.00872665,1.21911,0.254973,-0.274586,8.44353
36.23, -0,0.00104887,1, 0.333555,-0.0127449,1.13513,-0.117213,-0.119655,-0.488387, -0.0153589,-0.00872665,1.21911,0.254973,-0.274586,8.44353
36.2401, -0,0.00104887,1, 0.335205,-0.0122917,1.13973,-0.110451,-0.130784,-0.460211, -0.0151844,-0.00855211,1.23011,0.608012,-0.313813,8.8554
36.25, -0,-0,1, 0.336688,-0.0116557,1.14471,-0.119467,-0.108431,-0.497779, -0.0153589,-0.00820305,1.24093,0.333426,-0.627626,10.2872
36.2601, -0,0.00104887,1, 0.338124,-0.0108935,1.15006,-0.128483,-0.0996027,-0.535347, -0.0155334,-0.00785398,1.2514,0.411879,-0.127486,10.552
36.27, -0,0.00104887,1, 0.339684,-0.0100078,1.15607,-0.144262,-0.106694,-0.601091, -0.016057,-0.00855211,1.27322,0.254973,-0.0882598,8.51217
